datetime,last,bought,sold,bid_price_0,bid_amount_0,bid_price_1,bid_amount_1,bid_price_2,bid_amount_2,bid_price_3,bid_amount_3,bid_price_4,bid_amount_4,bid_price_5,bid_amount_5,bid_price_6,bid_amount_6,bid_price_7,bid_amount_7,bid_price_8,bid_amount_8,bid_price_9,bid_amount_9,bid_price_10,bid_amount_10,bid_price_11,bid_amount_11,bid_price_12,bid_amount_12,bid_price_13,bid_amount_13,bid_price_14,bid_amount_14,ask_price_0,ask_amount_0,ask_price_1,ask_amount_1,ask_price_2,ask_amount_2,ask_price_3,ask_amount_3,ask_price_4,ask_amount_4,ask_price_5,ask_amount_5,ask_price_6,ask_amount_6,ask_price_7,ask_amount_7,ask_price_8,ask_amount_8,ask_price_9,ask_amount_9,ask_price_10,ask_amount_10,ask_price_11,ask_amount_11,ask_price_12,ask_amount_12,ask_price_13,ask_amount_13,ask_price_14,ask_amount_14
2017-09-08T09:56:54.534,3888.21,0.0,0.0,3888.17,0.16425,3888.02,0.03,3887.16,0.67385208,3886.4,0.1,3886.39,0.517,3886.37,0.67376542,3886.32,0.04,3886.31,0.58632253,3886.3,0.01,3885.91,0.03,3884.48,0.25,3884.47,0.03,3884.46,0.03,3884.15,0.25,3884.14,0.03,3888.18,0.25,3888.18,0.14,3888.18,0.23204081,3888.19,0.20011747,3888.21,0.00219505,3888.32,0.03,3889.57,0.25,3889.58,0.01217479,3890.0,0.14485291,3891.06,0.25,3891.06,0.13044387,3891.07,0.13044387,3891.67,0.25,3891.68,0.04,3891.78,0.02324797
2017-09-08T09:56:57.329,3888.21,0.0,0.0,3888.17,0.16425,3888.02,0.03,3887.16,0.67385208,3886.41,0.1,3886.4,0.517,3886.37,0.67376542,3886.32,0.04,3886.31,0.58632253,3886.3,0.01,3885.91,0.03,3884.48,0.25,3884.47,0.03,3884.46,0.03,3884.35,0.7805713,3884.15,0.25,3888.18,0.25,3888.18,0.14,3888.19,0.20011747,3888.21,0.00219505,3888.32,0.03,3889.99,0.25,3890.0,0.14485291,3891.05,0.25,3891.06,0.13044387,3891.07,0.13044387,3891.67,0.25,3891.68,0.04,3891.78,0.02324797,3891.83,0.02105333,3892.0,0.14195355
2017-09-08T09:57:00.069,3888.18,1.01,0.0,3887.58,0.03,3887.57,0.24,3887.16,0.67385208,3887.06,0.03,3886.43,0.517,3886.42,0.25,3886.37,0.67376542,3886.32,0.04,3886.31,0.58632253,3886.3,0.01,3884.7,0.78050097,3884.48,0.25,3884.47,0.03,3884.46,0.03,3884.15,0.25,3889.48,0.04505791,3890.0,0.00716543,3891.02,0.13703957,3891.03,0.25,3891.06,0.13044387,3891.07,0.13044387,3891.67,0.25,3891.68,0.04,3893.33,0.25,3893.34,0.03,3894.16,0.25,3894.76,0.01094122,3895.0,0.05,3895.0,0.01282181,3895.0,0.16
2017-09-08T09:57:03.173,3888.18,0.0,0.0,3888.76,0.16425,3887.19,0.03,3887.16,0.67385208,3887.06,0.03,3886.46,0.517,3886.45,0.25,3886.45,0.15,3886.45,0.1,3886.41,0.67376542,3886.37,0.04,3886.31,0.58632253,3886.3,0.01,3885.1,0.25,3885.09,0.78042262,3884.47,0.03,3889.48,0.04505791,3890.0,0.00716543,3890.98,0.25,3891.04,0.1,3891.05,0.13044387,3891.06,0.13044387,3891.15,0.02591527,3891.65,0.25,3891.66,0.04,3892.57,0.02105333,3892.82,0.25,3892.83,1.30484221,3892.83,0.013356,3892.83,0.14286674,3892.83,0.13361029
2017-09-08T09:57:06.161,3888.18,0.0,0.0,3887.2,0.03,3887.19,0.24,3886.48,0.03,3886.37,0.04,3886.31,0.58632253,3886.3,0.01,3885.3,0.25,3885.3,0.25,3884.49,0.78054317,3884.47,0.03,3884.46,0.03,3884.14,0.03,3884.01,0.25,3884.0,0.25,3883.92,0.02,3889.47,0.1343909,3889.48,0.04505791,3889.7,0.71209209,3890.0,0.00716543,3890.81,0.25,3891.05,0.13044387,3891.06,0.13044387,3891.13,0.04560094,3891.65,0.25,3891.66,0.04,3891.78,0.02441642,3892.76,0.25,3892.77,0.03,3892.83,1.30484221,3892.83,0.013356
2017-09-08T09:57:08.896,3888.18,0.0,0.0,3888.0,0.16425,3888.0,0.03,3886.51,0.517,3886.37,0.04,3886.31,0.58632253,3886.3,0.01,3884.5,0.033412,3884.48,0.25,3884.47,0.03,3884.46,0.03,3884.15,0.78061149,3884.14,0.03,3884.0,0.25,3883.92,0.02,3883.45,0.03,3889.47,0.1,3889.48,0.04505791,3889.7,0.71209209,3890.0,0.00716543,3890.23,0.01,3891.04,0.25,3891.05,0.13044387,3891.06,0.13044387,3891.13,0.04560094,3891.65,0.02105333,3891.66,0.04,3891.78,0.02441642,3892.75,0.03,3892.83,1.30484221,3892.83,0.013356
2017-09-08T09:57:11.604,3888.18,0.0,0.0,3888.8,0.16425,3888.8,0.03,3887.97,0.70968723,3887.07,0.70968723,3887.05,0.03,3886.37,0.04,3886.31,0.58632253,3886.3,0.01,3884.9,0.25,3884.9,0.25,3884.5,0.033412,3884.47,0.03,3884.46,0.03,3884.14,0.03,3884.0,0.25,3889.47,0.32819264,3889.48,0.04505791,3889.7,0.71209209,3889.99,0.25,3890.0,0.00716543,3891.05,0.13044387,3891.06,0.13044387,3891.12,0.25,3891.13,0.04560094,3891.16,0.05925428,3891.66,0.04,3891.78,0.02441642,3892.73,0.03,3892.83,1.30484221,3892.83,0.013356
2017-09-08T09:57:14.523,3888.18,0.0,0.0,3887.98,0.03,3887.97,0.70968723,3887.97,0.16425,3887.23,0.70964891,3887.07,0.517,3887.05,0.03,3886.37,0.04,3886.31,0.58632253,3886.3,0.01,3885.49,0.78034228,3884.92,0.25,3884.5,0.033412,3884.47,0.03,3884.46,0.03,3884.14,0.03,3889.44,0.11296672,3889.45,0.16409632,3889.48,0.04505791,3889.7,0.71209209,3889.99,0.25,3890.0,0.00716543,3891.04,0.13044387,3891.05,0.13044387,3891.13,0.04560094,3891.15,0.25,3891.16,0.05925428,3891.16,0.01629974,3891.66,0.04,3891.78,0.02441642,3892.38,0.25
2017-09-08T09:57:17.334,3889.44,0.01,0.0,3888.78,0.16425,3887.97,0.70968723,3887.25,0.24,3887.25,0.517,3887.23,0.70964891,3887.05,0.03,3886.31,0.58632253,3886.3,0.01,3884.87,0.25,3884.87,0.25,3884.87,0.25,3884.86,0.78046883,3884.5,0.033412,3884.47,0.03,3884.46,0.03,3889.44,0.14729569,3889.45,0.16409632,3889.48,0.04505791,3889.7,0.71209209,3889.99,0.25,3890.0,0.00716543,3891.04,0.13044387,3891.05,0.13044387,3891.12,0.25,3891.13,0.04560094,3891.16,0.05925428,3891.16,0.01629974,3891.24,0.03656873,3891.78,0.02441642,3892.38,0.25
2017-09-08T09:57:20.183,3889.44,0.0,0.0,3887.98,0.03,3887.97,0.70968723,3887.27,0.24,3887.27,0.04,3887.26,0.517,3887.08,0.70968906,3887.05,0.03,3886.31,0.58632253,3886.3,0.01,3885.27,0.25,3885.26,0.78038848,3884.51,0.25,3884.5,0.033412,3884.47,0.03,3884.46,0.03,3889.45,0.16409632,3889.48,0.04505791,3889.69,0.19,3889.7,0.71209209,3889.99,0.25,3890.0,0.00716543,3890.21,0.01,3891.03,0.13044387,3891.03,0.04,3891.04,0.13044387,3891.12,0.25,3891.13,0.04560094,3891.16,0.05925428,3891.16,0.01629974,3891.24,0.03656873
2017-09-08T09:57:23.390,3889.44,0.0,0.0,3889.44,0.16425,3889.29,0.03,3887.97,0.70968723,3887.29,0.24,3887.28,0.517,3887.27,0.04,3887.26,0.70965347,3887.05,0.03,3886.31,0.58632253,3886.3,0.01,3885.47,0.25,3885.47,0.25,3885.46,0.78034831,3884.51,0.25,3884.5,0.033412,3889.45,0.16409632,3889.48,0.04505791,3889.7,0.71209209,3889.99,0.25,3890.0,0.00716543,3890.94,0.01,3891.02,0.13044387,3891.03,0.13044387,3891.03,0.04,3891.12,0.25,3891.13,0.04560094,3891.16,0.05925428,3891.16,0.01629974,3891.24,0.03656873,3891.62,0.02541647
2017-09-08T09:57:26.323,3889.45,0.01,0.0,3889.44,0.16425,3889.29,0.03,3887.97,0.70968723,3887.26,0.517,3887.09,0.04,3887.05,0.03,3886.31,0.58632253,3886.3,0.01,3884.51,0.25,3884.5,0.033412,3884.47,0.03,3884.46,0.03,3884.14,0.03,3884.0,0.25,3883.92,0.02,3889.45,0.15409632,3889.48,0.04505791,3889.53,0.31321443,3889.7,0.71209209,3889.99,0.25,3890.0,0.00716543,3890.94,0.01,3891.01,0.25,3891.02,0.13044387,3891.03,0.13044387,3891.03,0.04,3891.13,0.04560094,3891.16,0.05925428,3891.16,0.01629974,3891.24,0.03656873
2017-09-08T09:57:29.149,3889.45,0.0,0.0,3889.44,0.16425,3889.29,0.03,3887.97,0.70968723,3887.11,0.24,3887.1,0.517,3887.09,0.04,3887.05,0.03,3886.31,0.58632253,3886.3,0.01,3885.61,0.25,3885.61,0.25,3885.6,0.78032019,3884.48,0.25,3884.47,0.03,3884.46,0.03,3889.45,0.15409632,3889.48,0.04505791,3889.53,0.31321443,3889.7,0.71209209,3889.99,0.25,3890.0,0.00716543,3890.29,0.12904699,3890.93,0.13044387,3890.94,0.01,3891.02,0.13044387,3891.03,0.04,3891.12,0.25,3891.13,0.04560094,3891.16,0.05925428,3891.16,0.01629974
2017-09-08T09:57:32.264,3889.45,0.0,0.0,3889.44,0.16425,3889.29,0.03,3887.97,0.70968723,3887.12,0.517,3887.09,0.04,3887.05,0.03,3886.31,0.58632253,3886.3,0.01,3885.61,0.25,3885.61,0.25,3884.48,0.25,3884.47,0.03,3884.46,0.03,3884.14,0.03,3884.0,0.25,3889.45,0.23204081,3889.45,0.1,3889.47,0.32459264,3889.48,0.04505791,3889.53,0.31321443,3889.7,0.71209209,3889.99,0.25,3890.0,0.00716543,3890.29,0.12904699,3890.92,0.13044387,3890.93,0.13044387,3890.94,0.01,3890.97,0.03044147,3891.03,0.04,3891.12,0.25
2017-09-08T09:57:35.317,3889.46,0.25,0.0,3889.46,0.16425,3889.31,0.03,3887.97,0.70968723,3887.26,0.03,3887.14,0.11,3887.14,0.24,3887.09,0.04,3886.31,0.58632253,3886.3,0.01,3885.62,0.25,3885.61,0.78031818,3884.48,0.25,3884.47,0.03,3884.46,0.03,3884.14,0.03,3889.47,0.17459264,3889.47,0.23204081,3889.48,0.04505791,3889.53,0.31321443,3889.7,0.71209209,3890.0,0.00716543,3890.28,0.25,3890.29,0.12904699,3890.92,0.13044387,3890.93,0.13044387,3890.97,0.03044147,3891.03,0.04,3891.13,0.04560094,3891.16,0.05925428,3891.16,0.01629974
2017-09-08T09:57:38.804,3889.46,0.0,0.0,3889.46,0.16425,3889.31,0.03,3887.97,0.70968723,3887.97,0.517,3887.27,0.24,3887.26,0.03,3887.14,0.11,3887.09,0.04,3886.31,0.58632253,3886.3,0.01,3885.62,0.78031617,3884.48,0.25,3884.48,0.25,3884.48,0.25,3884.47,0.03,3889.47,0.23204081,3889.47,0.32459264,3889.5,0.31126828,3889.53,0.31321443,3889.7,0.71209209,3889.83,0.0441715,3890.0,0.00716543,3890.28,0.25,3890.29,0.12904699,3890.91,0.13044387,3890.92,0.13044387,3890.97,0.03044147,3891.03,0.04,3891.13,0.04560094,3891.16,0.05925428
2017-09-08T09:57:41.849,3889.46,0.0,0.0468932,3889.46,0.1173568,3889.45,0.01,3889.32,0.73835132,3889.31,0.03,3887.3,0.24,3887.29,0.03,3887.29,0.517,3887.28,0.73835132,3887.27,0.04,3886.31,0.58632253,3886.3,0.01,3885.63,0.25,3884.48,0.25,3884.47,0.03,3884.46,0.03,3889.47,0.23204081,3889.47,0.27059264,3889.5,0.31126828,3889.53,0.31321443,3889.7,0.71209209,3889.83,0.0441715,3890.0,0.00716543,3890.28,0.25,3890.29,0.12904699,3890.91,0.13044387,3890.97,0.03044147,3891.01,0.04,3891.13,0.04560094,3891.16,0.05925428,3891.16,0.01629974
2017-09-08T09:57:44.832,3889.47,0.01,0.0,3889.46,0.1173568,3889.45,0.01,3889.31,0.03,3887.31,0.24,3887.31,0.517,3887.29,0.03,3887.28,0.73835132,3887.27,0.04,3886.31,0.58632253,3886.3,0.01,3885.63,0.78031417,3885.63,0.033402,3884.48,0.25,3884.47,0.03,3884.46,0.03,3889.47,0.22204081,3889.5,0.31126828,3889.53,0.31321443,3889.7,0.71209209,3889.83,0.0441715,3890.0,0.00716543,3890.28,0.25,3890.29,0.12904699,3890.91,0.13044387,3890.97,0.03044147,3891.01,0.04,3891.13,0.04560094,3891.16,0.05925428,3891.16,0.01629974,3891.23,0.25
2017-09-08T09:57:47.629,3889.47,0.0,0.0,3889.46,0.1173568,3889.45,0.01,3889.32,0.03,3887.3,0.11,3887.29,0.03,3887.29,0.517,3887.28,0.73835132,3887.27,0.04,3886.32,0.24,3886.31,0.58632253,3886.3,0.01,3885.64,0.25,3885.64,0.25,3885.63,0.033402,3884.48,0.25,3889.49,0.27059264,3889.5,0.31126828,3889.53,0.31321443,3889.53,0.0535405,3889.7,0.71209209,3889.83,0.0441715,3889.99,0.25,3890.0,0.00716543,3890.29,0.12904699,3890.91,0.13044387,3890.97,0.03044147,3890.97,0.01,3891.0,0.25,3891.01,0.04,3891.13,0.04560094
2017-09-08T09:57:50.969,3889.47,0.0,0.0,3889.45,0.01,3887.32,0.10667679,3887.31,0.03,3887.3,0.517,3887.3,0.11736,3887.29,0.03,3887.29,0.033388,3887.28,0.73835132,3886.32,0.24,3886.31,0.58632253,3886.3,0.01,3885.65,0.25,3885.65,0.25,3885.64,0.78031216,3884.48,0.25,3889.49,0.27059264,3889.49,0.22204081,3889.5,0.31126828,3889.53,0.31321443,3889.53,0.0535405,3889.7,0.71209209,3889.83,0.0441715,3889.99,0.25,3890.0,0.00716543,3890.29,0.12904699,3890.91,0.13044387,3890.97,0.03044147,3890.98,0.01,3891.12,0.25,3891.13,0.04560094
2017-09-08T09:57:54.185,3889.47,0.0,0.0,3889.48,0.11736,3889.45,0.01,3889.33,0.03,3887.32,0.10667679,3887.32,0.517,3887.29,0.03,3887.29,0.033388,3887.28,0.73835132,3886.33,0.24,3886.32,0.04,3886.31,0.58632253,3886.3,0.01,3885.64,0.25,3885.64,0.25,3885.63,0.78031417,3889.49,0.22204081,3889.49,0.27059264,3889.5,0.31126828,3889.53,0.31321443,3889.53,0.0535405,3889.69,0.04,3889.7,0.71209209,3889.83,0.0441715,3890.0,0.00716543,3890.29,0.12904699,3890.91,0.13044387,3890.97,0.03044147,3890.98,0.01,3891.13,0.04560094,3891.16,0.05925428
2017-09-08T09:57:57.080,3889.47,0.0,0.0,3889.48,0.11736,3889.45,0.01,3889.33,0.03,3887.32,0.517,3887.29,0.03,3887.29,0.033388,3887.29,0.04,3887.28,0.73835132,3886.32,0.24,3886.31,0.58632253,3886.3,0.01,3885.65,0.25,3885.65,0.25,3885.64,0.78031216,3884.48,0.25,3889.49,0.22204081,3889.49,0.27059264,3889.5,0.31126828,3889.53,0.31321443,3889.53,0.0535405,3889.69,0.04,3889.7,0.71209209,3889.83,0.0441715,3889.99,0.25,3890.0,0.00716543,3890.29,0.12904699,3890.91,0.13044387,3890.97,0.03044147,3890.98,0.01,3891.12,0.25
2017-09-08T09:58:00.306,3889.47,0.0,0.0,3889.48,0.11736,3889.45,0.01,3889.33,0.03,3887.31,0.24,3887.3,0.517,3887.29,0.03,3887.29,0.033388,3887.29,0.04,3887.28,0.73835132,3886.31,0.58632253,3886.3,0.01,3885.65,0.25,3885.64,0.78031216,3884.48,0.25,3884.47,0.03,3889.49,0.22204081,3889.49,0.27059264,3889.5,0.31126828,3889.53,0.31321443,3889.53,0.0535405,3889.69,0.04,3889.7,0.71209209,3889.83,0.0441715,3889.99,0.25,3890.0,0.00716543,3890.29,0.12904699,3890.91,0.13044387,3890.97,0.03044147,3890.98,0.01,3891.13,0.04560094
2017-09-08T09:58:03.565,3889.47,0.0,0.0,3889.48,0.11736,3889.45,0.01,3889.33,0.03,3887.31,0.24,3887.3,0.517,3887.29,0.03,3887.29,0.033388,3887.29,0.04,3887.28,0.73835132,3886.31,0.58632253,3886.3,0.01,3885.65,0.25,3885.65,0.25,3885.64,0.78031216,3884.48,0.25,3889.49,0.22204081,3889.49,0.27059264,3889.5,0.31126828,3889.53,0.31321443,3889.53,0.0535405,3889.69,0.04,3889.7,0.71209209,3889.83,0.0441715,3890.0,0.00716543,3890.28,0.25,3890.29,0.12904699,3890.91,0.13044387,3890.97,0.03044147,3890.98,0.01,3891.13,0.04560094
2017-09-08T09:58:06.512,3889.47,0.0,0.0,3889.48,0.11736,3889.45,0.01,3889.33,0.03,3887.32,0.517,3887.29,0.03,3887.29,0.033388,3887.28,0.73835132,3886.34,0.04,3886.31,0.58632253,3886.3,0.01,3885.65,0.25,3885.65,0.25,3885.64,0.78031216,3884.48,0.25,3884.47,0.03,3889.49,0.22204081,3889.49,0.27059264,3889.5,0.31126828,3889.53,0.31321443,3889.53,0.0535405,3889.69,0.04,3889.7,0.71209209,3889.83,0.0441715,3890.0,0.00716543,3890.28,0.25,3890.29,0.12904699,3890.91,0.13044387,3890.97,0.03044147,3890.98,0.01,3891.13,0.04560094
2017-09-08T09:58:09.465,3889.47,0.0,0.0,3889.48,0.11736,3889.45,0.01,3889.33,0.03,3887.29,0.03,3887.29,0.033388,3887.28,0.73835132,3886.34,0.04,3886.31,0.58632253,3886.31,0.25,3886.31,0.25,3886.3,0.01,3885.65,0.78031015,3884.48,0.25,3884.47,0.03,3884.46,0.03,3889.49,0.22204081,3889.5,0.31126828,3889.53,0.31321443,3889.69,0.04,3889.7,0.71209209,3889.83,0.0441715,3890.0,0.00716543,3890.28,0.25,3890.29,0.12904699,3890.91,0.13044387,3890.97,0.03044147,3890.98,0.01,3891.13,0.04560094,3891.16,0.05925428,3891.16,0.01629974
2017-09-08T09:58:12.486,3889.47,0.0,0.0,3889.48,0.11736,3889.45,0.01,3889.33,0.03,3887.31,0.24,3887.3,0.517,3887.29,0.03,3887.29,0.033388,3887.28,0.73835132,3886.34,0.04,3886.31,0.58632253,3886.31,0.25,3886.31,0.25,3886.3,0.01,3885.65,0.78031015,3884.48,0.25,3889.49,0.22204081,3889.49,0.27059264,3889.5,0.31126828,3889.53,0.31321443,3889.69,0.04,3889.7,0.71209209,3889.83,0.0441715,3890.0,0.00716543,3890.28,0.25,3890.29,0.12904699,3890.91,0.13044387,3890.97,0.03044147,3891.13,0.04560094,3891.16,0.05925428,3891.16,0.01629974
2017-09-08T09:58:15.708,3889.49,0.11,0.04845238,3889.48,0.06890762,3889.48,0.16146551,3889.45,0.01,3889.33,0.03,3887.39,0.03,3887.38,0.11,3887.35,0.517,3887.28,0.73835132,3886.34,0.04,3886.32,0.033397,3886.32,0.25,3886.31,0.58632253,3884.48,0.25,3884.47,0.03,3884.46,0.03,3889.49,0.11204081,3889.49,0.27059264,3889.5,0.31126828,3889.53,0.31321443,3889.69,0.04,3889.7,0.71209209,3889.83,0.0441715,3890.0,0.00716543,3890.28,0.25,3890.29,0.12904699,3890.91,0.13044387,3890.97,0.03044147,3891.13,0.04560094,3891.16,0.05925428,3891.16,0.01629974
2017-09-08T09:58:19.040,3889.49,0.01,0.0,3889.48,0.06890762,3889.48,0.16146551,3889.45,0.01,3889.33,0.03,3887.41,0.517,3887.4,0.24,3887.39,0.03,3887.38,0.11,3887.28,0.73835132,3886.34,0.04,3886.33,0.25,3886.33,0.25,3886.32,0.033397,3886.31,0.58632253,3885.66,0.78030814,3889.49,0.10204081,3889.49,0.27059264,3889.5,0.31126828,3889.53,0.31321443,3889.69,0.04,3889.7,0.71209209,3889.83,0.0441715,3890.0,0.00716543,3890.28,0.25,3890.29,0.12904699,3890.91,0.13044387,3890.97,0.03044147,3891.13,0.04560094,3891.16,0.05925428,3891.16,0.01629974
2017-09-08T09:58:22.378,3889.49,0.24,0.0,3889.48,0.16146551,3889.45,0.01,3889.33,0.03,3888.41,0.03,3888.41,0.517,3887.42,0.24,3887.42,0.06891,3887.41,0.11,3887.28,0.73835132,3886.34,0.04,3886.33,0.25,3886.33,0.25,3886.32,0.033397,3886.31,0.58632253,3885.66,0.78030814,3889.49,0.27059264,3889.5,0.31126828,3889.69,0.04,3889.7,0.71209209,3889.83,0.0441715,3890.0,0.00716543,3890.28,0.25,3890.29,0.12904699,3890.91,0.13044387,3890.97,0.03044147,3891.13,0.04560094,3891.16,0.05925428,3891.16,0.01629974,3891.24,0.03656873,3891.61,0.25
2017-09-08T09:58:25.691,3889.49,0.0,0.0,3889.48,0.16146551,3889.48,0.06891,3889.45,0.01,3889.33,0.03,3888.41,0.03,3888.41,0.517,3887.42,0.24,3887.41,0.11,3886.32,0.033397,3886.31,0.58632253,3885.67,0.25,3885.67,0.25,3885.66,0.78030814,3884.48,0.25,3884.47,0.03,3889.49,0.27059264,3889.5,0.31126828,3889.7,0.71209209,3889.83,0.0441715,3890.0,0.00716543,3890.28,0.25,3890.29,0.12904699,3890.91,0.13044387,3890.97,0.03044147,3891.13,0.04560094,3891.16,0.05925428,3891.23,0.25,3891.24,0.03656873,3891.62,0.02541647,3892.0,0.14282583
2017-09-08T09:58:29.049,3889.49,0.0,0.0,3889.49,0.06891,3889.48,0.16146551,3889.48,0.01,3889.46,0.76318021,3889.45,0.01,3889.34,0.03,3888.41,0.03,3888.41,0.517,3887.45,0.24,3887.44,0.04,3887.42,0.76318021,3886.32,0.033397,3886.31,0.58632253,3885.69,0.25,3885.69,0.25,3889.5,0.31126828,3889.7,0.71209209,3889.83,0.0441715,3890.0,0.00716543,3890.28,0.25,3890.29,0.12904699,3890.91,0.13044387,3890.96,0.04,3890.97,0.03044147,3890.99,0.01,3891.13,0.04560094,3891.16,0.05925428,3891.24,0.03656873,3891.61,0.25,3891.62,0.02541647
2017-09-08T09:58:32.126,3889.49,0.0,0.0,3889.49,0.06891,3889.48,0.16146551,3889.48,0.01,3889.46,0.76318021,3889.45,0.01,3889.34,0.03,3888.41,0.03,3888.41,0.517,3887.45,0.24,3887.44,0.04,3887.42,0.76318021,3886.32,0.033397,3886.32,0.25,3886.32,0.25,3886.31,0.58632253,3889.5,0.31126828,3889.7,0.71209209,3889.83,0.0441715,3890.0,0.00716543,3890.28,0.25,3890.29,0.12904699,3890.91,0.13044387,3890.96,0.04,3890.97,0.03044147,3890.99,0.01,3891.13,0.04560094,3891.16,0.05925428,3891.24,0.03656873,3891.61,0.25,3891.62,0.02541647
